"verse_id","language","text"
"51004016","DEU","Und wenn der Brief bei euch gelesen ist , so sorget dafür , dass er auch in der Gemeinde der Laodicener gelesen wird und dass auch ihr den von Laodicea lest !"
"51004016","ENG","When this letter has been read among you , make sure it is read also in the congregation of the Laodiceans ; and that you also read the letter from Laodicea ."
"52002008","DEU","so waren wir voll herzlicher Zuneigung zu euch willig , euch nicht allein am Evangelium Gottes teilhaben zu lassen , sondern auch an unsern eignen Seelen , weil ihr uns lieb geworden wart ."
"52002008","ENG","Having much affection for you , we were well pleased to impart the good news of God to you and also to share our lives with you . You have become very dear to us ."
"52002016","DEU","indem sie , um das Mass ihrer Sünden jederzeit voll zu machen , uns wehren , zu den Heiden zu reden , damit sie gerettet werden . Doch das Zorngericht ist endgültig über sie gekommen ."
"52002016","ENG","They hindered us from speaking to the nations so that they may be saved . The result was that they always fill up the measure of their sins . But wrath has come upon them to the utmost ."
"52004001","DEU","IM übrigen nun , ihr Brüder , bitten und ermahnen wir euch im Herrn Jesus , ihr möget noch mehr zunehmen in dem Sinne , wie ihr von uns vernommen habt , auf welche Weise ihr wandeln und Gott zu gefallen suchen sollt - ihr wandelt ja auch so ."
"52004001","ENG","Furthermore , we encourage you , brothers , and exhort you by the Lord Jesus , that as you have received from us how you ought to walk , and to please God , so you would abound more and more ."
"53002002","DEU","dass ihr euch nicht ( so ) schnell von der Besonnenheit abbringen und in Aufregung oder Schrecken versetzen lasst , weder durch einen ( Propheten- ) Geist noch durch ein angeblich von uns kommendes Wort oder einen ( solchen ) Brief , als ob der Tag des Herrn unmittelbar bevorstände ."
"53002002","ENG","do not get upset right away or alarmed when someone claims that we said through some spirit , conversation , or letter that the » Day of Jehovah « has already come ."
"54001019","DEU","indem du Glauben und ein gutes Gewissen behältst , das gewisse Leute von sich gestossen und ( dadurch ) am Glauben Schiffbruch gelitten haben ,"
"54001019","ENG","Keep the faith and maintain a good conscience ! Some have rejected these things and have suffered shipwreck to their faith ."
"54003013","DEU","Denn die , welche ihren Dienst gut versehen haben , erwerben sich eine schöne Stufe und viel Zuversicht im Glauben an Christus Jesus ."
"54003013","ENG","For they that have served well as servants gain to themselves a good standing and great confidence boldness of speech in the faith which is in Christ Jesus ."
"54004006","DEU","WENN du dies den Brüdern ans Herz legst , wirst du ein trefflicher Diener Christi Jesu sein , der sich nährt mit den Worten des Glaubens und der guten Lehre , der du gefolgt bist ."
"54004006","ENG","If you tell the brothers about these things , you will be a good minister of Christ Jesus , nourished in the words of the faith , and of the good doctrine which you have followed until now ."
"54004010","DEU","Denn dafür mühen wir uns und lassen uns schmähen , weil wir die Hoffnung auf den lebendigen Gott gesetzt haben , der ein Heiland aller Menschen , besonders der Gläubigen ist ."
"54004010","ENG","This is why we labor and strive , because we have our hope set on the living God , who is the Savior of all men , especially of those who believe ."
"54005010","DEU","das Zeugnis guter Werke hat , wenn sie Kinder auferzogen , wenn sie Fremde gastlich aufgenommen , wenn sie Heiligen die Füsse gewaschen , wenn sie Bedrängten Hilfe geleistet hat , wenn sie jedem guten Werke nachgegangen ist ."
"54005010","ENG","having a good reputation for good works , if she has brought up children , if she has been hospitable to strangers , if she has washed the feet of the holy ones , if she has relieved the afflicted , if she has diligently followed every good work ."
"54005012","DEU","wodurch sie unter das Urteil fallen , dass sie das frühere Gelöbnis gebrochen haben ."
"54005012","ENG","They have judgment , because they have rejected their first pledge ."
"54006016","DEU","der allein Unsterblichkeit hat , der in unzugänglichem Lichte wohnt , den kein Mensch gesehen hat noch sehen kann , er , dem Ehre gebührt und ewige Macht . Amen ."
"54006016","ENG","Only God has immortality , dwelling in unapproachable light . No man has seen him , nor can see him . To him be honor and power forever . Amen ."
"55001009","DEU","der uns errettet und mit heiliger Berufung berufen hat nicht auf Grund unsrer Werke , sondern auf Grund seiner eignen , zuvor getroffenen Entscheidung und der Gnade , die uns in Christus Jesus verliehen worden ist vor ewigen Zeiten ,"
"55001009","ENG","God has saved us and called us with a holy calling . This is not according to our works , but according to his purpose and grace that was granted us in Christ Jesus , from all eternity ."
"55001012","DEU","Und aus diesem Grunde leide ich dies auch , aber ich schäme mich ( dessen ) nicht ; denn ich weiss , auf wen ich meine Zuversicht gesetzt habe , und bin überzeugt , dass er mächtig ist , mein anvertrautes Gut bis zu jenem Tage zu bewahren ."
"55001012","ENG","It is for this reason that I suffer these things . But I am still full of confidence , because I know whom I have believed , and I am convinced that he is able to keep safe until that day what he has entrusted to me ."
"55002002","DEU","und was du von mir gehört hast im Beisein vieler Zeugen , das vertraue treuen Menschen an , die tüchtig sein werden , auch andre zu lehren ."
"55002002","ENG","What you have heard from me through many witnesses entrust to faithful people who will be able to teach others as well ."
"55003015","DEU","und weil du von Kindheit an die heiligen Schriften kennst , die dich weise machen können zur Seligkeit durch den Glauben an Christus Jesus !"
"55003015","ENG","From childhood you have known the sacred writings that are able to make you wise to salvation through faith that is in Christ Jesus ."
"55004006","DEU","DENN ich werde nunmehr als Opfer hingegeben , und die Zeit meines Abscheidens ist da ."
"55004006","ENG","I am already being offered poured out as an offering , and the time of my departure has come ."
"55004007","DEU","Den guten Kampf habe ich gekämpft , den Lauf vollendet , den Glauben bewahrt ."
"55004007","ENG","I have fought the good fight ! I have finished the course ! I have kept the faith !"
"56003008","DEU","Zuverlässig ist das Wort , und ich will , dass du dies kräftig vertrittst , damit die , welche an Gott gläubig geworden sind , darauf Bedacht nehmen , sich guter Werke zu befleissigen . Dies ist gut und den Menschen nützlich ."
"56003008","ENG","Faithful is the saying , and concerning these things I desire that you affirm confidently , to the end that they who have believed God may be careful to maintain good works . These things are good and profitable to men ."
"57001007","DEU","Denn ich hatte viel Freude und Trost wegen deiner Liebe , weil die Herzen der Heiligen durch dich , Bruder , erquickt worden sind ."
"57001007","ENG","For I have much joy and comfort in your love , because the hearts of the holy ones have been refreshed through you , brother ."
"58001004","DEU","und er ist um so viel erhabener geworden denn die Engel , als er ihnen voraus einen vorzüglicheren Namen ererbt hat ."
"58001004","ENG","He has become better than the angels and has inherited a more excellent name than theirs ."
"58001010","DEU","und : "" Du , Herr , hast im Anfang die Erde gegründet , und deiner Hände Werk sind die Himmel ."
"58001010","ENG","And , You , Lord , in the beginning have laid the foundation of the earth ; and the heavens are the works of your hands ."
"58003014","DEU","Denn wir sind Christi Genossen geworden , wenn wir anders den Anfang der Zuversicht bis ans Ende festhalten ."
"58003014","ENG","For we have become companions partners with Christ if indeed we hold the beginning of our firm trust to the end ."
"58005005","DEU","So hat sich auch Christus nicht selbst für würdig gehalten , Hoherpriester zu werden , sondern der , welcher zu ihm geredet hat : "" Mein Sohn bist du , ich habe dich heute gezeugt "" ,"
"58005005","ENG","Also Christ did not glorify himself to be made a high priest . It was God who said to him : » You are my Son ; I today have become your father . «"
"58006005","DEU","und das herrliche Wort Gottes und die Kräfte der zukünftigen Welt geschmeckt haben"
"58006005","ENG","and have tasted the good Word of God , and the powers of the age to come ,"
"58006020","DEU","wohin als Vorläufer für uns Jesus eingegangen ist , der nach der Weise Melchisedeks Hoherpriester geworden ist in Ewigkeit ."
"58006020","ENG","That is where Jesus has gone as a forerunner on our behalf . He has become a high priest forever after the order of Melchizedek ."
"58007011","DEU","Wenn es nun Vollendung durch das levitische Priestertum gäbe - im Hinblick auf dieses hat das Volk ja das Gesetz empfangen - , wozu wäre ( dann ) noch nötig , dass ein andrer nach der Weise Melchisedeks zum Priester bestellt und dass er nicht ( Priester ) nach der Weise Aarons genannt wurde ?"
"58007011","ENG","If perfection had been attainable through the Levitical priesthood , for under it the people received the Law , what further need would there have been for another priest to arise after the order of Melchizedek , instead of one named after the order of Aaron ?"
"58007019","DEU","denn das Gesetz hat nichts zur Vollendung gebracht - dagegen ( erfolgt dadurch ) die Einführung einer bessern Hoffnung , durch die wir Gott nahen ."
"58007019","ENG","The Law could not make anything perfect . A better hope has been provided through which we can draw near to God ."
"58007021","DEU","dieser aber mit einem Eidschwur durch den , der zu ihm spricht : "" Der Herr hat geschworen , und es wird ihn nicht gereuen : Du bist Priester in Ewigkeit "" -"
"58007021","ENG","He became a priest with an oath when God said to him : » Jehovah has sworn and he will feel no regret , you are a priest forever . «"
"58007023","DEU","Und jene sind in Mehrzahl ( nacheinander ) Priester geworden , weil sie durch den Tod verhindert wurden , zu bleiben ;"
"58007023","ENG","There have been many priests . This is because they have been prevented from continuing by death ."
"58008007","DEU","Denn wenn jener erste ( Bund ) ohne Tadel gewesen wäre , so würde nicht Raum für einen zweiten gesucht werden ."
"58008007","ENG","If there had been nothing wrong with the first covenant , there would not have been a need for a second one ."
"58009019","DEU","Denn nachdem von Mose jedes Gebot nach dem Gesetz dem ganzen Volk mitgeteilt worden war , nahm er das Blut der Kälber und der Böcke samt Wasser und Purpurwolle und Ysop und besprengte ( damit ) sowohl das Buch selbst als alles Volk"
