verse_id,english_text
12017029,every nation make god for themselves . -pron- put -pron- in the house of the high place the samaritans have make .
12017041,so these nation worship jehovah and -pron- still serve the image idol -pron- have make . -pron- child and -pron- child 's child do the same . -pron- do just as -pron- father do to this very day .
12018025,» have -pron- now come to destroy this place without jehovah ? -pron- be jehovah who say to -pron- : ' go up against this land and make -pron- waste . « '
12018037,"then eliakim , shebna , and joah tear -pron- clothe in grief . -pron- report to the king what the assyrian official have say ."
12019008,the field commander return and find the king of assyria fight against libnah . -pron- have hear that the king leave lachish .
12019020,isaiah son of amoz send a message to hezekiah : » this be what jehovah the god of israel say : ' -pron- pray to -pron- about king sennacherib of assyria . -pron- have hear -pron- .
12019033,"» -pron- will go back by the same road -pron- come . -pron- will not enter the city . -pron- , jehovah , have speak ! «"
12021003,"-pron- build the high place that hezekiah -pron- father destroy . -pron- make altar for baal . then -pron- make an asherah as ahab , king of israel , have do . manasseh be a worshipper and servant of all the star of heaven ."
12021007,"-pron- make an image of the goddess asherah and set -pron- in the temple of jehovah . this be the same temple that jehovah say to david and to solomon -pron- son : » in this house , and in jerusalem , the town which -pron- have make -pron- out of all the tribe of israel , -pron- will put -pron- name forever for a very long time ."
12021021,-pron- follow all the practice of -pron- father . -pron- be a servant and worshipper of the false god to which -pron- father have be a servant .
12022013,» go inquire of jehovah on -pron- behalf and for the people . this be concern the word in this book that have be find . jehovah 's fierce anger be direct towards -pron- because -pron- ancestor do not obey the thing in this book or do everything write in -pron- . «
12022016,' this be what jehovah say : » -pron- be go to bring disaster on this place and on the people live here . this be accord to everything write in the book that the king of judah have read .
12023011,-pron- also remove the horse that the king of judah have dedicate to the worship of the sun . -pron- burn the chariot use in this worship .
12023019,josiah remove all the house of the high place the king of israel build in the town of samaria . this provoke jehovah to anger and -pron- do with -pron- as -pron- have do in bethel .
12023026,still the heat of jehovah 's anger be not turn back from judah . this be because of all manasseh have do in move -pron- to anger .
12024013,"the babylonians carry off to babylon all the treasure in the temple and the palace . as jehovah foretold , nebuchadnezzar break up all the gold utensil king solomon have make for use in the temple ."
12024020,this happen in jerusalem and judah because of jehovah 's anger . -pron- continue until -pron- have send -pron- all away from before -pron- . then zedekiah take up arm and rebel against the king of babylon .
13002021,"later , hezron lie with the daughter of makir the father of gilead -pron- have marry -pron- when -pron- be sixty year old , and -pron- bear -pron- segub ."
13004018,"-pron- judean wife give birth to jer the father of gedor , heber the father of soco , and jekuthiel the father of zanoah . these be the child of pharaoh 's daughter bithiah , whom mered have marry ."
13004040,"-pron- find rich , good pasture , and the land be spacious , peaceful and quiet . some hamites have live there formerly ."
13007023,"then -pron- lie with -pron- wife again , and -pron- become pregnant and give birth to a son . -pron- name -pron- beriah , because there have be misfortune in -pron- family ."
13009019,"shallum son of kore , the son of ebiasaph , the son of korah , and -pron- fellow gatekeeper from -pron- family , the korahites , be responsible for guard the threshold of the tent just as -pron- father have be responsible for guard the entrance to the dwelling of jehovah ."
13010007,"when all the israelites in the valley see that the army have flee and that saul and -pron- son have die , -pron- abandon -pron- town and flee . and the philistines come and occupy -pron- ."
13011022,"benaiah be the son of jehoiada , the son of a valiant man from kabzeel , who have do many deed . -pron- kill two lion - like hero of moab . -pron- also have go down and kill a lion in the midst of a pit on a snowy day ."
13012017,"david go out to meet -pron- and say : » if -pron- have come in peace to help -pron- , -pron- be friend . but if -pron- have come to betray -pron- to -pron- enemy when -pron- be innocent , then may the god of -pron- ancestor see and judge -pron- . «"
13013010,jehovah 's anger burn against uzzah . -pron- strike -pron- down because -pron- have put -pron- hand on the arkansas so -pron- die there before god .
13013011,david be angry because jehovah 's wrath have break out against uzzah . to this day that place be call perez uzzah . outbreak against uzzah
13014011,"david and -pron- man go to baal perazim . -pron- defeat -pron- there . -pron- say : » as water break out , god have break out against -pron- enemy by -pron- hand . « so that place be call baal perazim the lord who break out ."
13015002,david insist that only the levites carry god 's ark because jehovah have choose -pron- to carry -pron- ark and to serve -pron- from generation to generation .
13016001,the man carry the ark set -pron- inside the tent david have put up for -pron- . -pron- present burn offering and fellowship offering in god 's presence .
13016008,give thank to jehovah . call on -pron- name . make know among the nation what -pron- have do .
13016009,sing to -pron- . make music to praise -pron- . meditate on all the miracle -pron- have do .
13016041,"with zadok and -pron- relative be heman , jeduthun , and the rest of the levites who have be select . -pron- be choose by name , to give thank to jehovah by sing , because -pron- mercy endure forever ."
13017008,» ' -pron- have be with -pron- wherever -pron- have go . -pron- have destroy all -pron- enemy from before -pron- . now -pron- will make -pron- name like the name of the great man of the earth .
13017016,"then king david go in and sit in jehovah 's presence . -pron- say : » who be -pron- , o jehovah ? what be -pron- family , that -pron- have bring -pron- this far ?"
